Date,Open*,High,Low,Close,Volume
8/18/17,"$4,324.34 ","$4,370.13 ","$4,015.40 ","$4,160.62 ","$2,941,710,080 "
8/19/17,"$4,137.75 ","$4,243.26 ","$3,970.55 ","$4,193.70 ","$2,975,820,032 "
8/20/17,"$4,189.31 ","$4,196.29 ","$4,069.88 ","$4,087.66 ","$2,109,769,984 "
8/21/17,"$4,090.48 ","$4,109.14 ","$3,988.60 ","$4,001.74 ","$2,800,890,112 "
8/22/17,"$3,998.35 ","$4,128.76 ","$3,674.58 ","$4,100.52 ","$3,764,239,872 "
8/23/17,"$4,089.01 ","$4,255.78 ","$4,078.41 ","$4,151.52 ","$2,369,819,904 "
8/24/17,"$4,137.60 ","$4,376.39 ","$4,130.26 ","$4,334.68 ","$2,037,750,016 "
8/25/17,"$4,332.82 ","$4,455.70 ","$4,307.35 ","$4,371.60 ","$1,727,970,048 "
8/26/17,"$4,372.06 ","$4,379.28 ","$4,269.52 ","$4,352.40 ","$1,511,609,984 "
8/27/17,"$4,345.10 ","$4,416.59 ","$4,317.29 ","$4,382.88 ","$1,537,459,968 "
8/28/17,"$4,384.45 ","$4,403.93 ","$4,224.64 ","$4,382.66 ","$1,959,330,048 "
8/29/17,"$4,389.21 ","$4,625.68 ","$4,352.13 ","$4,579.02 ","$2,486,080,000 "
8/30/17,"$4,570.36 ","$4,626.52 ","$4,471.41 ","$4,565.30 ","$1,937,849,984 "
8/31/17,"$4,555.59 ","$4,736.05 ","$4,549.40 ","$4,703.39 ","$1,944,930,048 "
9/1/17,"$4,701.76 ","$4,892.01 ","$4,678.53 ","$4,892.01 ","$2,599,079,936 "
9/2/17,"$4,901.42 ","$4,975.04 ","$4,469.24 ","$4,578.77 ","$2,722,139,904 "
9/3/17,"$4,585.27 ","$4,714.08 ","$4,417.59 ","$4,582.96 ","$1,933,190,016 "
9/4/17,"$4,591.63 ","$4,591.63 ","$4,108.40 ","$4,236.31 ","$2,987,330,048 "
9/5/17,"$4,228.29 ","$4,427.84 ","$3,998.11 ","$4,376.53 ","$2,697,969,920 "
9/6/17,"$4,376.59 ","$4,617.25 ","$4,376.59 ","$4,597.12 ","$2,172,100,096 "
9/7/17,"$4,589.14 ","$4,655.04 ","$4,491.33 ","$4,599.88 ","$1,844,620,032 "
9/8/17,"$4,605.16 ","$4,661.00 ","$4,075.18 ","$4,228.75 ","$2,700,890,112 "
9/9/17,"$4,229.81 ","$4,308.82 ","$4,114.11 ","$4,226.06 ","$1,386,230,016 "
9/10/17,"$4,229.34 ","$4,245.44 ","$3,951.04 ","$4,122.94 ","$1,679,090,048 "
9/11/17,"$4,122.47 ","$4,261.67 ","$4,099.40 ","$4,161.27 ","$1,557,330,048 "
9/12/17,"$4,168.88 ","$4,344.65 ","$4,085.22 ","$4,130.81 ","$1,864,530,048 "
9/13/17,"$4,131.98 ","$4,131.98 ","$3,789.92 ","$3,882.59 ","$2,219,409,920 "
9/14/17,"$3,875.37 ","$3,920.60 ","$3,153.86 ","$3,154.95 ","$2,716,310,016 "
9/15/17,"$3,166.30 ","$3,733.45 ","$2,946.62 ","$3,637.52 ","$4,148,069,888 "
9/16/17,"$3,637.75 ","$3,808.84 ","$3,487.79 ","$3,625.04 ","$1,818,400,000 "
9/17/17,"$3,606.28 ","$3,664.81 ","$3,445.64 ","$3,582.88 ","$1,239,149,952 "
9/18/17,"$3,591.09 ","$4,079.23 ","$3,591.09 ","$4,065.20 ","$1,943,209,984 "
9/19/17,"$4,073.79 ","$4,094.07 ","$3,868.87 ","$3,924.97 ","$1,563,980,032 "
9/20/17,"$3,916.36 ","$4,031.39 ","$3,857.73 ","$3,905.95 ","$1,213,830,016 "
9/21/17,"$3,901.47 ","$3,916.42 ","$3,613.63 ","$3,631.04 ","$1,411,480,064 "
9/22/17,"$3,628.02 ","$3,758.27 ","$3,553.53 ","$3,630.70 ","$1,194,829,952 "
9/23/17,"$3,629.92 ","$3,819.21 ","$3,594.58 ","$3,792.40 ","$928,113,984 "
9/24/17,"$3,796.15 ","$3,796.15 ","$3,666.90 ","$3,682.84 ","$768,014,976 "
9/25/17,"$3,681.58 ","$3,950.25 ","$3,681.58 ","$3,926.07 ","$1,374,210,048 "
9/26/17,"$3,928.41 ","$3,969.89 ","$3,869.90 ","$3,892.35 ","$1,043,740,032 "
9/27/17,"$3,892.94 ","$4,210.05 ","$3,884.82 ","$4,200.67 ","$1,686,880,000 "
9/28/17,"$4,197.13 ","$4,279.31 ","$4,109.70 ","$4,174.73 ","$1,712,320,000 "
9/29/17,"$4,171.62 ","$4,214.63 ","$4,039.29 ","$4,163.07 ","$1,367,049,984 "
9/30/17,"$4,166.11 ","$4,358.43 ","$4,160.86 ","$4,338.71 ","$1,207,449,984 "
10/1/17,"$4,341.05 ","$4,403.74 ","$4,269.81 ","$4,403.74 ","$1,208,210,048 "
10/2/17,"$4,395.81 ","$4,470.23 ","$4,377.46 ","$4,409.32 ","$1,431,730,048 "
10/3/17,"$4,408.46 ","$4,432.47 ","$4,258.89 ","$4,317.48 ","$1,288,019,968 "
10/4/17,"$4,319.37 ","$4,352.31 ","$4,210.42 ","$4,229.36 ","$1,116,770,048 "
10/5/17,"$4,229.88 ","$4,362.64 ","$4,164.05 ","$4,328.41 ","$1,161,769,984 "
10/6/17,"$4,324.46 ","$4,413.27 ","$4,320.53 ","$4,370.81 ","$1,069,939,968 "
10/7/17,"$4,369.35 ","$4,443.88 ","$4,321.05 ","$4,426.89 ","$906,928,000 "
10/8/17,"$4,429.67 ","$4,624.14 ","$4,405.64 ","$4,610.48 ","$1,313,869,952 "
10/9/17,"$4,614.52 ","$4,878.71 ","$4,564.25 ","$4,772.02 ","$1,968,739,968 "
10/10/17,"$4,776.21 ","$4,922.17 ","$4,765.10 ","$4,781.99 ","$1,597,139,968 "
10/11/17,"$4,789.25 ","$4,873.73 ","$4,751.63 ","$4,826.48 ","$1,222,279,936 "
10/12/17,"$4,829.58 ","$5,446.91 ","$4,822.00 ","$5,446.91 ","$2,791,610,112 "
10/13/17,"$5,464.16 ","$5,840.30 ","$5,436.85 ","$5,647.21 ","$3,615,480,064 "
10/14/17,"$5,643.53 ","$5,837.70 ","$5,591.64 ","$5,831.79 ","$1,669,030,016 "
10/15/17,"$5,835.96 ","$5,852.48 ","$5,478.61 ","$5,678.19 ","$1,976,039,936 "
10/16/17,"$5,687.57 ","$5,776.23 ","$5,544.21 ","$5,725.59 ","$2,008,070,016 "
10/17/17,"$5,741.58 ","$5,800.35 ","$5,472.72 ","$5,605.51 ","$1,821,570,048 "
10/18/17,"$5,603.82 ","$5,603.82 ","$5,151.44 ","$5,590.69 ","$2,399,269,888 "
10/19/17,"$5,583.74 ","$5,744.35 ","$5,531.06 ","$5,708.52 ","$1,780,540,032 "
10/20/17,"$5,708.11 ","$6,060.11 ","$5,627.23 ","$6,011.45 ","$2,354,429,952 "
10/21/17,"$5,996.79 ","$6,194.88 ","$5,965.07 ","$6,031.60 ","$2,207,099,904 "
10/22/17,"$6,036.66 ","$6,076.26 ","$5,792.34 ","$6,008.42 ","$2,034,630,016 "
10/23/17,"$6,006.00 ","$6,075.59 ","$5,732.47 ","$5,930.32 ","$2,401,840,128 "
10/24/17,"$5,935.52 ","$5,935.52 ","$5,504.18 ","$5,526.64 ","$2,735,699,968 "
10/25/17,"$5,524.60 ","$5,754.33 ","$5,397.88 ","$5,750.80 ","$1,966,989,952 "
10/26/17,"$5,747.95 ","$5,976.80 ","$5,721.22 ","$5,904.83 ","$1,905,040,000 "
10/27/17,"$5,899.74 ","$5,988.39 ","$5,728.82 ","$5,780.90 ","$1,710,130,048 "
10/28/17,"$5,787.82 ","$5,876.72 ","$5,689.19 ","$5,753.09 ","$1,403,920,000 "
10/29/17,"$5,754.44 ","$6,255.71 ","$5,724.58 ","$6,153.85 ","$2,859,040,000 "
10/30/17,"$6,114.85 ","$6,214.99 ","$6,040.85 ","$6,130.53 ","$1,772,150,016 "
10/31/17,"$6,132.02 ","$6,470.43 ","$6,103.33 ","$6,468.40 ","$2,311,379,968 "
11/1/17,"$6,440.97 ","$6,767.31 ","$6,377.88 ","$6,767.31 ","$2,870,320,128 "
11/2/17,"$6,777.77 ","$7,367.33 ","$6,758.72 ","$7,078.50 ","$4,653,770,240 "
11/3/17,"$7,087.53 ","$7,461.29 ","$7,002.94 ","$7,207.76 ","$3,369,860,096 "
11/4/17,"$7,164.48 ","$7,492.86 ","$7,031.28 ","$7,379.95 ","$2,483,800,064 "
11/5/17,"$7,404.52 ","$7,617.48 ","$7,333.19 ","$7,407.41 ","$2,380,410,112 "
11/6/17,"$7,403.22 ","$7,445.77 ","$7,007.31 ","$7,022.76 ","$3,111,899,904 "
11/7/17,"$7,023.10 ","$7,253.32 ","$7,023.10 ","$7,144.38 ","$2,326,340,096 "
11/8/17,"$7,141.38 ","$7,776.42 ","$7,114.02 ","$7,459.69 ","$4,602,200,064 "
11/9/17,"$7,446.83 ","$7,446.83 ","$7,101.52 ","$7,143.58 ","$3,226,249,984 "
11/10/17,"$7,173.73 ","$7,312.00 ","$6,436.87 ","$6,618.14 ","$5,208,249,856 "
11/11/17,"$6,618.61 ","$6,873.15 ","$6,204.22 ","$6,357.60 ","$4,908,680,192 "
11/12/17,"$6,295.45 ","$6,625.05 ","$5,519.01 ","$5,950.07 ","$8,957,349,888 "
11/13/17,"$5,938.25 ","$6,811.19 ","$5,844.29 ","$6,559.49 ","$6,263,249,920 "
11/14/17,"$6,561.48 ","$6,764.98 ","$6,461.75 ","$6,635.75 ","$3,197,110,016 "
11/15/17,"$6,634.76 ","$7,342.25 ","$6,634.76 ","$7,315.54 ","$4,200,880,128 "
11/16/17,"$7,323.24 ","$7,967.38 ","$7,176.58 ","$7,871.69 ","$5,123,809,792 "
11/17/17,"$7,853.57 ","$8,004.59 ","$7,561.09 ","$7,708.99 ","$4,651,670,016 "
11/18/17,"$7,697.21 ","$7,884.99 ","$7,463.44 ","$7,790.15 ","$3,667,190,016 "
11/19/17,"$7,766.03 ","$8,101.91 ","$7,694.10 ","$8,036.49 ","$3,149,319,936 "
11/20/17,"$8,039.07 ","$8,336.86 ","$7,949.36 ","$8,200.64 ","$3,488,450,048 "
11/21/17,"$8,205.74 ","$8,348.66 ","$7,762.71 ","$8,071.26 ","$4,277,609,984 "
11/22/17,"$8,077.95 ","$8,302.26 ","$8,075.47 ","$8,253.55 ","$3,633,530,112 "
11/23/17,"$8,232.38 ","$8,267.40 ","$8,038.77 ","$8,038.77 ","$4,225,179,904 "
11/24/17,"$8,074.02 ","$8,374.16 ","$7,940.93 ","$8,253.69 ","$5,058,610,176 "
11/25/17,"$8,241.71 ","$8,790.92 ","$8,191.15 ","$8,790.92 ","$4,342,060,032 "
11/26/17,"$8,789.04 ","$9,522.93 ","$8,775.59 ","$9,330.55 ","$5,475,579,904 "
11/27/17,"$9,352.72 ","$9,818.35 ","$9,352.72 ","$9,818.35 ","$5,653,320,192 "
11/28/17,"$9,823.43 ","$10,125.70 ","$9,736.30 ","$10,058.80 ","$6,348,819,968 "
11/29/17,"$10,077.40 ","$11,517.40 ","$9,601.03 ","$9,888.61 ","$11,568,799,744 "
11/30/17,"$9,906.79 ","$10,801.00 ","$9,202.05 ","$10,233.60 ","$8,310,689,792 "
12/1/17,"$10,198.60 ","$11,046.70 ","$9,694.65 ","$10,975.60 ","$6,783,119,872 "
12/2/17,"$10,978.30 ","$11,320.20 ","$10,905.10 ","$11,074.60 ","$5,138,500,096 "
12/3/17,"$11,082.70 ","$11,858.70 ","$10,862.00 ","$11,323.20 ","$6,608,309,760 "
12/4/17,"$11,315.40 ","$11,657.20 ","$11,081.80 ","$11,657.20 ","$6,132,409,856 "
12/5/17,"$11,685.70 ","$12,032.00 ","$11,604.60 ","$11,916.70 ","$6,895,260,160 "
12/6/17,"$11,923.40 ","$14,369.10 ","$11,923.40 ","$14,291.50 ","$12,656,300,032 "
12/7/17,"$14,266.10 ","$17,899.70 ","$14,057.30 ","$17,899.70 ","$17,950,699,520 "
12/8/17,"$17,802.90 ","$18,353.40 ","$14,336.90 ","$16,569.40 ","$21,135,998,976 "
12/9/17,"$16,523.30 ","$16,783.00 ","$13,674.90 ","$15,178.20 ","$13,911,300,096 "
12/10/17,"$15,168.40 ","$15,850.60 ","$13,226.60 ","$15,455.40 ","$13,433,299,968 "
12/11/17,"$15,427.40 ","$17,513.90 ","$15,404.80 ","$16,936.80 ","$12,153,900,032 "
12/12/17,"$16,919.80 ","$17,781.80 ","$16,571.60 ","$17,415.40 ","$14,603,799,552 "
12/13/17,"$17,500.00 ","$17,653.10 ","$16,039.70 ","$16,408.20 ","$12,976,900,096 "
12/14/17,"$16,384.60 ","$17,085.80 ","$16,185.90 ","$16,564.00 ","$13,777,399,808 "
12/15/17,"$16,601.30 ","$18,154.10 ","$16,601.30 ","$17,706.90 ","$14,309,999,616 "
12/16/17,"$17,760.30 ","$19,716.70 ","$17,515.30 ","$19,497.40 ","$12,740,599,808 "
12/17/17,"$19,475.80 ","$20,089.00 ","$18,974.10 ","$19,140.80 ","$13,314,599,936 "
12/18/17,"$19,106.40 ","$19,371.00 ","$18,355.90 ","$19,114.20 ","$14,839,499,776 "
12/19/17,"$19,118.30 ","$19,177.80 ","$17,275.40 ","$17,776.70 ","$16,894,499,840 "
12/20/17,"$17,760.30 ","$17,934.70 ","$16,077.70 ","$16,624.60 ","$22,149,699,584 "
12/21/17,"$16,642.40 ","$17,567.70 ","$15,342.70 ","$15,802.90 ","$16,516,599,808 "
12/22/17,"$15,898.00 ","$15,943.40 ","$11,833.00 ","$13,831.80 ","$22,197,999,616 "
12/23/17,"$13,948.70 ","$15,603.20 ","$13,828.80 ","$14,699.20 ","$13,086,000,128 "
12/24/17,"$14,608.20 ","$14,626.00 ","$12,747.70 ","$13,925.80 ","$11,572,299,776 "
12/25/17,"$13,995.90 ","$14,593.00 ","$13,448.90 ","$14,026.60 ","$10,664,699,904 "
12/26/17,"$14,036.60 ","$16,461.20 ","$14,028.90 ","$16,099.80 ","$13,454,300,160 "
12/27/17,"$16,163.50 ","$16,930.90 ","$15,114.30 ","$15,838.50 ","$12,487,600,128 "
12/28/17,"$15,864.10 ","$15,888.40 ","$13,937.30 ","$14,606.50 ","$12,336,499,712 "
12/29/17,"$14,695.80 ","$15,279.00 ","$14,307.00 ","$14,656.20 ","$13,025,500,160 "
12/30/17,"$14,681.90 ","$14,681.90 ","$12,350.10 ","$12,952.20 ","$14,452,599,808 "
12/31/17,"$12,897.70 ","$14,377.40 ","$12,755.60 ","$14,156.40 ","$12,136,299,520 "
1/1/18,"$14,112.20 ","$14,112.20 ","$13,154.70 ","$13,657.20 ","$10,291,200,000 "
1/2/18,"$13,625.00 ","$15,444.60 ","$13,163.60 ","$14,982.10 ","$16,846,600,192 "
1/3/18,"$14,978.20 ","$15,572.80 ","$14,844.50 ","$15,201.00 ","$16,871,900,160 "
1/4/18,"$15,270.70 ","$15,739.70 ","$14,522.20 ","$15,599.20 ","$21,783,199,744 "
1/5/18,"$15,477.20 ","$17,705.20 ","$15,202.80 ","$17,429.50 ","$23,840,899,072 "
1/6/18,"$17,462.10 ","$17,712.40 ","$16,764.60 ","$17,527.00 ","$18,314,600,448 "
1/7/18,"$17,527.30 ","$17,579.60 ","$16,087.70 ","$16,477.60 ","$15,866,000,384 "
1/8/18,"$16,476.20 ","$16,537.90 ","$14,208.20 ","$15,170.10 ","$18,413,899,776 "
1/9/18,"$15,123.70 ","$15,497.50 ","$14,424.00 ","$14,595.40 ","$16,659,999,744 "
1/10/18,"$14,588.50 ","$14,973.30 ","$13,691.20 ","$14,973.30 ","$18,500,800,512 "
1/11/18,"$14,968.20 ","$15,018.80 ","$13,105.90 ","$13,405.80 ","$16,534,099,968 "
1/12/18,"$13,453.90 ","$14,229.90 ","$13,158.10 ","$13,980.60 ","$12,065,699,840 "
1/13/18,"$13,952.40 ","$14,659.50 ","$13,952.40 ","$14,360.20 ","$12,763,599,872 "
1/14/18,"$14,370.80 ","$14,511.80 ","$13,268.00 ","$13,772.00 ","$11,084,099,584 "
1/15/18,"$13,767.30 ","$14,445.50 ","$13,641.70 ","$13,819.80 ","$12,750,799,872 "
1/16/18,"$13,836.10 ","$13,843.10 ","$10,194.90 ","$11,490.50 ","$18,853,799,936 "
1/17/18,"$11,431.10 ","$11,678.00 ","$9,402.29 ","$11,188.60 ","$18,830,600,192 "
1/18/18,"$11,198.80 ","$12,107.30 ","$10,942.50 ","$11,474.90 ","$15,020,399,616 "
1/19/18,"$11,429.80 ","$11,992.80 ","$11,172.10 ","$11,607.40 ","$10,740,400,128 "
1/20/18,"$11,656.20 ","$13,103.00 ","$11,656.20 ","$12,899.20 ","$11,801,700,352 "
1/21/18,"$12,889.20 ","$12,895.90 ","$11,288.20 ","$11,600.10 ","$9,935,179,776 "
1/22/18,"$11,633.10 ","$11,966.40 ","$10,240.20 ","$10,931.40 ","$10,537,400,320 "
1/23/18,"$10,944.50 ","$11,377.60 ","$10,129.70 ","$10,868.40 ","$9,660,609,536 "
1/24/18,"$10,903.40 ","$11,501.40 ","$10,639.80 ","$11,359.40 ","$9,940,989,952 "
1/25/18,"$11,421.70 ","$11,785.70 ","$11,057.40 ","$11,259.40 ","$8,873,169,920 "
1/26/18,"$11,256.00 ","$11,656.70 ","$10,470.30 ","$11,171.40 ","$9,746,199,552 "
1/27/18,"$11,174.90 ","$11,614.90 ","$10,989.20 ","$11,440.70 ","$7,583,269,888 "
1/28/18,"$11,475.30 ","$12,040.30 ","$11,475.30 ","$11,786.30 ","$8,350,360,064 "
1/29/18,"$11,755.50 ","$11,875.60 ","$11,179.20 ","$11,296.40 ","$7,107,359,744 "
1/30/18,"$11,306.80 ","$11,307.20 ","$10,036.20 ","$10,106.30 ","$8,637,859,840 "
1/31/18,"$10,108.20 ","$10,381.60 ","$9,777.42 ","$10,221.10 ","$8,041,160,192 "
2/1/18,"$10,237.30 ","$10,288.80 ","$8,812.28 ","$9,170.54 ","$9,959,400,448 "
2/2/18,"$9,142.28 ","$9,142.28 ","$7,796.49 ","$8,830.75 ","$12,726,899,712 "
2/3/18,"$8,852.12 ","$9,430.75 ","$8,251.63 ","$9,174.91 ","$7,263,790,080 "
2/4/18,"$9,175.70 ","$9,334.87 ","$8,031.22 ","$8,277.01 ","$7,073,549,824 "
2/5/18,"$8,270.54 ","$8,364.84 ","$6,756.68 ","$6,955.27 ","$9,285,289,984 "
2/6/18,"$7,051.75 ","$7,850.70 ","$6,048.26 ","$7,754.00 ","$13,999,800,320 "
2/7/18,"$7,755.49 ","$8,509.11 ","$7,236.79 ","$7,621.30 ","$9,169,280,000 "
2/8/18,"$7,637.86 ","$8,558.77 ","$7,637.86 ","$8,265.59 ","$9,346,750,464 "
2/9/18,"$8,271.84 ","$8,736.98 ","$7,884.71 ","$8,736.98 ","$6,784,820,224 "
2/10/18,"$8,720.08 ","$9,122.55 ","$8,295.47 ","$8,621.90 ","$7,780,960,256 "
2/11/18,"$8,616.13 ","$8,616.13 ","$7,931.10 ","$8,129.97 ","$6,122,189,824 "
2/12/18,"$8,141.43 ","$8,985.92 ","$8,141.43 ","$8,926.57 ","$6,256,439,808 "
2/13/18,"$8,926.72 ","$8,958.47 ","$8,455.41 ","$8,598.31 ","$5,696,719,872 "
2/14/18,"$8,599.92 ","$9,518.54 ","$8,599.92 ","$9,494.63 ","$7,909,819,904 "
2/15/18,"$9,488.32 ","$10,234.80 ","$9,395.58 ","$10,166.40 ","$9,062,540,288 "
2/16/18,"$10,135.70 ","$10,324.10 ","$9,824.82 ","$10,233.90 ","$7,296,159,744 "
2/17/18,"$10,207.50 ","$11,139.50 ","$10,149.40 ","$11,112.70 ","$8,660,880,384 "
2/18/18,"$11,123.40 ","$11,349.80 ","$10,326.00 ","$10,551.80 ","$8,744,009,728 "
2/19/18,"$10,552.60 ","$11,273.80 ","$10,513.20 ","$11,225.30 ","$7,652,089,856 "
2/20/18,"$11,231.80 ","$11,958.50 ","$11,231.80 ","$11,403.70 ","$9,926,540,288 "
2/21/18,"$11,372.20 ","$11,418.50 ","$10,479.10 ","$10,690.40 ","$9,405,339,648 "
2/22/18,"$10,660.40 ","$11,039.10 ","$9,939.09 ","$10,005.00 ","$8,040,079,872 "
2/23/18,"$9,937.07 ","$10,487.30 ","$9,734.56 ","$10,301.10 ","$7,739,500,032 "
2/24/18,"$10,287.70 ","$10,597.20 ","$9,546.97 ","$9,813.07 ","$6,917,929,984 "
2/25/18,"$9,796.42 ","$9,923.22 ","$9,407.06 ","$9,664.73 ","$5,706,939,904 "
2/26/18,"$9,669.43 ","$10,475.00 ","$9,501.73 ","$10,366.70 ","$7,287,690,240 "
2/27/18,"$10,393.90 ","$10,878.50 ","$10,246.10 ","$10,725.60 ","$6,966,179,840 "
2/28/18,"$10,687.20 ","$11,089.80 ","$10,393.10 ","$10,397.90 ","$6,936,189,952 "
3/1/18,"$10,385.00 ","$11,052.30 ","$10,352.70 ","$10,951.00 ","$7,317,279,744 "
3/2/18,"$10,977.40 ","$11,189.00 ","$10,850.10 ","$11,086.40 ","$7,620,590,080 "
3/3/18,"$11,101.90 ","$11,528.20 ","$11,002.40 ","$11,489.70 ","$6,690,570,240 "
3/4/18,"$11,497.40 ","$11,512.60 ","$11,136.10 ","$11,512.60 ","$6,084,149,760 "
3/5/18,"$11,532.40 ","$11,704.10 ","$11,443.90 ","$11,573.30 ","$6,468,539,904 "
3/6/18,"$11,500.10 ","$11,500.10 ","$10,694.30 ","$10,779.90 ","$6,832,169,984 "
3/7/18,"$10,803.90 ","$10,929.50 ","$9,692.12 ","$9,965.57 ","$8,797,910,016 "
3/8/18,"$9,951.44 ","$10,147.40 ","$9,335.87 ","$9,395.01 ","$7,186,089,984 "
3/9/18,"$9,414.69 ","$9,466.35 ","$8,513.03 ","$9,337.55 ","$8,704,190,464 "
3/10/18,"$9,350.59 ","$9,531.32 ","$8,828.47 ","$8,866.00 ","$5,386,319,872 "
3/11/18,"$8,852.78 ","$9,711.89 ","$8,607.12 ","$9,578.63 ","$6,296,370,176 "
3/12/18,"$9,602.93 ","$9,937.50 ","$8,956.43 ","$9,205.12 ","$6,457,399,808 "
3/13/18,"$9,173.04 ","$9,470.38 ","$8,958.19 ","$9,194.85 ","$5,991,139,840 "
3/14/18,"$9,214.65 ","$9,355.85 ","$8,068.59 ","$8,269.81 ","$6,438,230,016 "
3/15/18,"$8,290.76 ","$8,428.35 ","$7,783.05 ","$8,300.86 ","$6,834,429,952 "
3/16/18,"$8,322.91 ","$8,585.15 ","$8,005.31 ","$8,338.35 ","$5,289,379,840 "
3/17/18,"$8,321.91 ","$8,346.53 ","$7,812.82 ","$7,916.88 ","$4,426,149,888 "
3/18/18,"$7,890.52 ","$8,245.51 ","$7,397.99 ","$8,223.68 ","$6,639,190,016 "
3/19/18,"$8,344.12 ","$8,675.87 ","$8,182.40 ","$8,630.65 ","$6,729,110,016 "
3/20/18,"$8,619.67 ","$9,051.02 ","$8,389.89 ","$8,913.47 ","$6,361,789,952 "
3/21/18,"$8,937.48 ","$9,177.37 ","$8,846.33 ","$8,929.28 ","$6,043,129,856 "
3/22/18,"$8,939.44 ","$9,100.71 ","$8,564.90 ","$8,728.47 ","$5,530,390,016 "
3/23/18,"$8,736.25 ","$8,879.62 ","$8,360.62 ","$8,879.62 ","$5,954,120,192 "
3/24/18,"$8,901.95 ","$8,996.18 ","$8,665.70 ","$8,668.12 ","$5,664,600,064 "
3/25/18,"$8,612.81 ","$8,682.01 ","$8,449.10 ","$8,495.78 ","$4,569,880,064 "
3/26/18,"$8,498.47 ","$8,530.08 ","$7,921.43 ","$8,209.40 ","$5,921,039,872 "
3/27/18,"$8,200.00 ","$8,232.78 ","$7,797.28 ","$7,833.04 ","$5,378,250,240 "
3/28/18,"$7,836.83 ","$8,122.89 ","$7,809.17 ","$7,954.48 ","$4,935,289,856 "
3/29/18,"$7,979.07 ","$7,994.33 ","$7,081.38 ","$7,165.70 ","$6,361,229,824 "
3/30/18,"$7,171.45 ","$7,276.66 ","$6,683.93 ","$6,890.52 ","$6,289,509,888 "
3/31/18,"$6,892.48 ","$7,207.85 ","$6,863.52 ","$6,973.53 ","$4,553,269,760 "
4/1/18,"$7,003.06 ","$7,060.95 ","$6,526.87 ","$6,844.23 ","$4,532,100,096 "
4/2/18,"$6,844.86 ","$7,135.47 ","$6,816.58 ","$7,083.80 ","$4,333,440,000 "
4/3/18,"$7,102.26 ","$7,530.94 ","$7,072.49 ","$7,456.11 ","$5,499,700,224 "
4/4/18,"$7,456.41 ","$7,469.88 ","$6,803.88 ","$6,853.84 ","$4,936,000,000 "
4/5/18,"$6,848.65 ","$6,933.82 ","$6,644.80 ","$6,811.47 ","$5,639,320,064 "
4/6/18,"$6,815.96 ","$6,857.49 ","$6,575.00 ","$6,636.32 ","$3,766,810,112 "
4/7/18,"$6,630.51 ","$7,050.54 ","$6,630.51 ","$6,911.09 ","$3,976,610,048 "
4/8/18,"$6,919.98 ","$7,111.56 ","$6,919.98 ","$7,023.52 ","$3,652,499,968 "
4/9/18,"$7,044.32 ","$7,178.11 ","$6,661.99 ","$6,770.73 ","$4,894,060,032 "
4/10/18,"$6,795.44 ","$6,872.41 ","$6,704.15 ","$6,834.76 ","$4,272,750,080 "
4/11/18,"$6,843.47 ","$6,968.32 ","$6,817.59 ","$6,968.32 ","$4,641,889,792 "
4/12/18,"$6,955.38 ","$7,899.23 ","$6,806.51 ","$7,889.25 ","$8,906,250,240 "
4/13/18,"$7,901.09 ","$8,183.96 ","$7,758.93 ","$7,895.96 ","$7,764,460,032 "
4/14/18,"$7,874.67 ","$8,140.71 ","$7,846.00 ","$7,986.24 ","$5,191,430,144 "
4/15/18,"$7,999.33 ","$8,338.42 ","$7,999.33 ","$8,329.11 ","$5,244,480,000 "
4/16/18,"$8,337.57 ","$8,371.15 ","$7,925.73 ","$8,058.67 ","$5,631,309,824 "
4/17/18,"$8,071.66 ","$8,285.96 ","$7,881.72 ","$7,902.09 ","$6,900,879,872 "
4/18/18,"$7,944.43 ","$8,197.80 ","$7,886.01 ","$8,163.42 ","$6,529,909,760 "
4/19/18,"$8,159.27 ","$8,298.69 ","$8,138.78 ","$8,294.31 ","$7,063,209,984 "
4/20/18,"$8,286.88 ","$8,880.23 ","$8,244.54 ","$8,845.83 ","$8,438,110,208 "
4/21/18,"$8,848.79 ","$8,997.57 ","$8,652.15 ","$8,895.58 ","$7,548,550,144 "
4/22/18,"$8,925.06 ","$9,001.64 ","$8,779.61 ","$8,802.46 ","$6,629,899,776 "
4/23/18,"$8,794.39 ","$8,958.55 ","$8,788.81 ","$8,930.88 ","$6,925,190,144 "
4/24/18,"$8,934.34 ","$9,732.61 ","$8,927.83 ","$9,697.50 ","$10,678,800,384 "
4/25/18,"$9,701.03 ","$9,745.32 ","$8,799.84 ","$8,845.74 ","$11,083,100,160 "
4/26/18,"$8,867.32 ","$9,281.51 ","$8,727.09 ","$9,281.51 ","$8,970,559,488 "
4/27/18,"$9,290.63 ","$9,375.47 ","$8,987.05 ","$8,987.05 ","$7,566,289,920 "
4/28/18,"$8,939.27 ","$9,412.09 ","$8,931.99 ","$9,348.48 ","$7,805,479,936 "
4/29/18,"$9,346.41 ","$9,531.49 ","$9,193.71 ","$9,419.08 ","$8,853,000,192 "
4/30/18,"$9,426.11 ","$9,477.14 ","$9,166.81 ","$9,240.55 ","$8,673,920,000 "
5/1/18,"$9,251.47 ","$9,255.88 ","$8,891.05 ","$9,119.01 ","$7,713,019,904 "
5/2/18,"$9,104.60 ","$9,256.52 ","$9,015.14 ","$9,235.92 ","$7,558,159,872 "
5/3/18,"$9,233.97 ","$9,798.33 ","$9,188.15 ","$9,743.86 ","$10,207,299,584 "
